frame,body_id,x,y,vx,vy,mass
603,5,21.2447,624.626,3.36528,103.437,1
604,0,13.1696,-581.815,2.01154,-96.4955,1
604,1,15.7884,-0.625411,2.53458,-0.403569,1
604,2,9.64648,9.28443,0.738382,0.577151,1
604,3,13.5363,9.94954,1.25227,1.90538,1
604,4,12.1809,11.0458,2.09795,0.979753,1
604,5,21.2783,625.66,3.36528,103.437,1
605,0,13.1897,-582.78,2.01154,-96.4955,1
605,1,15.8138,-0.629444,2.5345,-0.403359,1
605,2,9.65388,9.29021,0.739916,0.577796,1
605,3,13.5488,9.96862,1.2491,1.90726,1
605,4,12.2019,11.0556,2.09966,0.977021,1
605,5,21.312,626.695,3.36528,103.437,1
606,0,13.2098,-583.745,2.01154,-96.4955,1
606,1,15.8391,-0.633476,2.53443,-0.403149,1
606,2,9.66129,9.29599,0.74144,0.578436,1
606,3,13.5613,9.98771,1.24589,1.90916,1
606,4,12.2229,11.0654,2.10143,0.974268,1
606,5,21.3456,627.729,3.36528,103.437,1
607,0,13.2299,-584.71,2.01154,-96.4955,1
607,1,15.8645,-0.637505,2.53435,-0.40294,1
607,2,9.66872,9.30178,0.742955,0.579071,1
607,3,13.5737,10.0068,1.24264,1.91109,1
607,4,12.2439,11.0751,2.10324,0.971494,1
607,5,21.3793,628.764,3.36528,103.437,1
608,0,13.25,-585.675,2.01154,-96.4955,1
608,1,15.8898,-0.641533,2.53427,-0.402733,1
608,2,9.67617,9.30758,0.744461,0.579702,1
608,3,13.5861,10.0259,1.23935,1.91305,1
608,4,12.265,11.0848,2.10509,0.968697,1
608,5,21.4129,629.798,3.36528,103.437,1
609,0,13.2701,-586.64,2.01154,-96.4955,1
609,1,15.9152,-0.645558,2.5342,-0.402525,1
609,2,9.68362,9.31338,0.745958,0.580329,1
609,3,13.5985,10.0451,1.23602,1.91504,1
609,4,12.286,11.0944,2.107,0.965878,1
609,5,21.4466,630.832,3.36528,103.437,1
610,0,13.2902,-587.605,2.01154,-96.4955,1
610,1,15.9405,-0.649581,2.53412,-0.402319,1
610,2,9.6911,9.31919,0.747446,0.580951,1
610,3,13.6108,10.0643,1.23266,1.91705,1
610,4,12.3071,11.1041,2.10895,0.963036,1
610,5,21.4802,631.867,3.36528,103.437,1
611,0,13.3104,-588.57,2.01154,-96.4955,1
611,1,15.9658,-0.653602,2.53405,-0.402113,1
611,2,9.69859,9.32501,0.748926,0.581569,1
611,3,13.6231,10.0835,1.22924,1.91909,1
611,4,12.3282,11.1137,2.11096,0.960168,1
611,5,21.5139,632.901,3.36528,103.437,1
612,0,13.3305,-589.535,2.01154,-96.4955,1
612,1,15.9912,-0.657621,2.53397,-0.401909,1
612,2,9.70609,9.33083,0.750396,0.582183,1
612,3,13.6353,10.1027,1.22579,1.92117,1
612,4,12.3494,11.1232,2.11302,0.957275,1
612,5,21.5475,633.935,3.36528,103.437,1
613,0,13.3506,-590.499,2.01154,-96.4955,1
613,1,16.0165,-0.661638,2.5339,-0.401704,1
613,2,9.71361,9.33666,0.751858,0.582793,1
613,3,13.6476,10.1219,1.22229,1.92327,1
613,4,12.3705,11.1328,2.11514,0.954356,1
613,5,21.5812,634.97,3.36528,103.437,1
614,0,13.3707,-591.464,2.01154,-96.4955,1
614,1,16.0419,-0.665653,2.53382,-0.401501,1
614,2,9.72114,9.34249,0.753311,0.583399,1
614,3,13.6598,10.1412,1.21874,1.92541,1
614,4,12.3917,11.1423,2.1173,0.951409,1
614,5,21.6148,636.004,3.36528,103.437,1
615,0,13.3908,-592.429,2.01154,-96.4955,1
615,1,16.0672,-0.669666,2.53375,-0.401298,1
615,2,9.72869,9.34833,0.754755,0.584,1
615,3,13.6719,10.1604,1.21515,1.92758,1
615,4,12.4129,11.1518,2.11953,0.948433,1
615,5,21.6485,637.039,3.36528,103.437,1
616,0,13.4109,-593.394,2.01154,-96.4955,1
616,1,16.0925,-0.673677,2.53367,-0.401097,1
616,2,9.73625,9.35418,0.756191,0.584598,1
616,3,13.684,10.1797,1.2115,1.92979,1
616,4,12.4341,11.1612,2.12182,0.945428,1
616,5,21.6821,638.073,3.36528,103.437,1
617,0,13.4311,-594.359,2.01154,-96.4955,1
617,1,16.1179,-0.677686,2.5336,-0.400895,1
617,2,9.74383,9.36003,0.757619,0.585192,1
617,3,13.6961,10.1991,1.2078,1.93203,1
617,4,12.4554,11.1706,2.12416,0.942393,1
617,5,21.7158,639.107,3.36528,103.437,1
618,0,13.4512,-595.324,2.01154,-96.4955,1
618,1,16.1432,-0.681693,2.53352,-0.400695,1
618,2,9.75142,9.36589,0.759038,0.585781,1
618,3,13.7081,10.2184,1.20405,1.93431,1
618,4,12.4766,11.18,2.12657,0.939326,1
618,5,21.7494,640.142,3.36528,103.437,1
619,0,13.4713,-596.289,2.01154,-96.4955,1
619,1,16.1685,-0.685698,2.53345,-0.400495,1
619,2,9.75902,9.37175,0.76045,0.586367,1
619,3,13.7201,10.2378,1.20024,1.93662,1
619,4,12.4979,11.1894,2.12904,0.936226,1
619,5,21.7831,641.176,3.36528,103.437,1
620,0,13.4914,-597.254,2.01154,-96.4955,1
620,1,16.1939,-0.689701,2.53337,-0.400296,1
620,2,9.76664,9.37762,0.761853,0.58695,1
620,3,13.7321,10.2572,1.19638,1.93897,1
620,4,12.5192,11.1987,2.13158,0.933092,1
620,5,21.8168,642.21,3.36528,103.437,1
621,0,13.5115,-598.219,2.01154,-96.4955,1
621,1,16.2192,-0.693702,2.5333,-0.400098,1
621,2,9.77428,9.38349,0.763248,0.587529,1
621,3,13.744,10.2766,1.19245,1.94137,1
621,4,12.5406,11.208,2.13418,0.929923,1
621,5,21.8504,643.245,3.36528,103.437,1
622,0,13.5316,-599.184,2.01154,-96.4955,1
622,1,16.2445,-0.697701,2.53322,-0.3999,1
622,2,9.78192,9.38938,0.764635,0.588104,1
622,3,13.7559,10.296,1.18846,1.9438,1
622,4,12.5619,11.2173,2.13685,0.926717,1
622,5,21.8841,644.279,3.36528,103.437,1
623,0,13.5517,-600.149,2.01154,-96.4955,1
623,1,16.2699,-0.701698,2.53315,-0.399704,1
623,2,9.78958,9.39526,0.766014,0.588675,1
623,3,13.7678,10.3155,1.18441,1.94627,1
623,4,12.5833,11.2265,2.1396,0.923473,1
623,5,21.9177,645.313,3.36528,103.437,1
624,0,13.5719,-601.114,2.01154,-96.4955,1
624,1,16.2952,-0.705693,2.53308,-0.399507,1
624,2,9.79726,9.40116,0.767385,0.589243,1
624,3,13.7796,10.335,1.1803,1.94879,1
624,4,12.6048,11.2357,2.14242,0.92019,1
624,5,21.9514,646.348,3.36528,103.437,1
625,0,13.592,-602.079,2.01154,-96.4955,1
625,1,16.3205,-0.709686,2.533,-0.399312,1
625,2,9.80494,9.40705,0.768749,0.589808,1
625,3,13.7913,10.3545,1.17611,1.95136,1
625,4,12.6262,11.2449,2.14531,0.916866,1
625,5,21.985,647.382,3.36528,103.437,1
626,0,13.6121,-603.044,2.01154,-96.4955,1
626,1,16.3459,-0.713678,2.53293,-0.399117,1
626,2,9.81264,9.41296,0.770105,0.590369,1
626,3,13.803,10.374,1.17185,1.95397,1
626,4,12.6477,11.254,2.14829,0.9135,1
626,5,22.0187,648.417,3.36528,103.437,1
627,0,13.6322,-604.009,2.01154,-96.4955,1
627,1,16.3712,-0.717667,2.53286,-0.398923,1
627,2,9.82036,9.41887,0.771453,0.590927,1
627,3,13.8147,10.3936,1.16752,1.95663,1
627,4,12.6692,11.2631,2.15134,0.91009,1
627,5,22.0523,649.451,3.36528,103.437,1
628,0,13.6523,-604.974,2.01154,-96.4955,1
628,1,16.3965,-0.721654,2.53278,-0.39873,1
628,2,9.82809,9.42478,0.772794,0.591481,1
628,3,13.8263,10.4132,1.16312,1.95933,1
628,4,12.6907,11.2722,2.15449,0.906634,1
628,5,22.086,650.485,3.36528,103.437,1
629,0,13.6724,-605.939,2.01154,-96.4955,1
629,1,16.4218,-0.725639,2.53271,-0.398537,1
629,2,9.83583,9.4307,0.774128,0.592032,1
629,3,13.8379,10.4328,1.15863,1.96209,1
629,4,12.7123,11.2812,2.15771,0.903131,1
629,5,22.1196,651.52,3.36528,103.437,1
630,0,13.6926,-606.904,2.01154,-96.4955,1
630,1,16.4472,-0.729623,2.53264,-0.398345,1
630,2,9.84358,9.43663,0.775453,0.59258,1
630,3,13.8495,10.4524,1.15405,1.96491,1
630,4,12.7339,11.2902,2.16103,0.899578,1
630,5,22.1533,652.554,3.36528,103.437,1
631,0,13.7127,-607.869,2.01154,-96.4955,1
631,1,16.4725,-0.733604,2.53256,-0.398154,1
631,2,9.85135,9.44256,0.776772,0.593125,1
631,3,13.861,10.4721,1.1494,1.96777,1
631,4,12.7556,11.2992,2.16445,0.895974,1
631,5,22.1869,653.588,3.36528,103.437,1
632,0,13.7328,-608.834,2.01154,-96.4955,1
632,1,16.4978,-0.737584,2.53249,-0.397963,1
632,2,9.85913,9.44849,0.778083,0.593666,1
632,3,13.8724,10.4918,1.14465,1.9707,1
632,4,12.7773,11.3081,2.16796,0.892318,1
632,5,22.2206,654.623,3.36528,103.437,1
633,0,13.7529,-609.799,2.01154,-96.4955,1
633,1,16.5231,-0.741562,2.53242,-0.397773,1
633,2,9.86693,9.45444,0.779387,0.594205,1
633,3,13.8838,10.5116,1.1398,1.97368,1
633,4,12.799,11.317,2.17157,0.888605,1
633,5,22.2542,655.657,3.36528,103.437,1
634,0,13.773,-610.764,2.01154,-96.4955,1
634,1,16.5485,-0.745538,2.53235,-0.397584,1
634,2,9.87473,9.46038,0.780684,0.59474,1
634,3,13.8952,10.5313,1.13486,1.97673,1
634,4,12.8207,11.3259,2.17529,0.884836,1
634,5,22.2879,656.692,3.36528,103.437,1
635,0,13.7931,-611.728,2.01154,-96.4955,1
635,1,16.5738,-0.749512,2.53227,-0.397395,1
635,2,9.88255,9.46634,0.781974,0.595273,1
635,3,13.9065,10.5511,1.12982,1.97983,1
635,4,12.8425,11.3347,2.17911,0.881006,1
635,5,22.3215,657.726,3.36528,103.437,1
636,0,13.8132,-612.693,2.01154,-96.4955,1
636,1,16.5991,-0.753484,2.5322,-0.397207,1
636,2,9.89038,9.4723,0.783257,0.595802,1
636,3,13.9177,10.571,1.12467,1.98301,1
636,4,12.8643,11.3434,2.18305,0.877114,1
636,5,22.3552,658.76,3.36528,103.437,1
637,0,13.8334,-613.658,2.01154,-96.4955,1
637,1,16.6244,-0.757454,2.53213,-0.39702,1
637,2,9.89823,9.47826,0.784533,0.596329,1
637,3,13.9289,10.5908,1.11941,1.98625,1
637,4,12.8862,11.3522,2.18711,0.873157,1
637,5,22.3889,659.795,3.36528,103.437,1
638,0,13.8535,-614.623,2.01154,-96.4955,1
638,1,16.6498,-0.761422,2.53206,-0.396833,1
638,2,9.90609,9.48423,0.785802,0.596852,1
638,3,13.94,10.6107,1.11403,1.98957,1
638,4,12.9081,11.3609,2.19129,0.869133,1
638,5,22.4225,660.829,3.36528,103.437,1
639,0,13.8736,-615.588,2.01154,-96.4955,1
639,1,16.6751,-0.765389,2.53198,-0.396647,1
639,2,9.91396,9.4902,0.787064,0.597373,1
639,3,13.9511,10.6306,1.10852,1.99295,1
639,4,12.9301,11.3695,2.1956,0.865038,1
639,5,22.4562,661.863,3.36528,103.437,1
640,0,13.8937,-616.553,2.01154,-96.4955,1
640,1,16.7004,-0.769353,2.53191,-0.396461,1
640,2,9.92184,9.49618,0.788319,0.597891,1
640,3,13.9622,10.6506,1.10289,1.99642,1
640,4,12.9521,11.3781,2.20005,0.860869,1
640,5,22.4898,662.898,3.36528,103.437,1
641,0,13.9138,-617.518,2.01154,-96.4955,1
641,1,16.7257,-0.773316,2.53184,-0.396277,1
641,2,9.92974,9.50216,0.789568,0.598406,1
641,3,13.9731,10.6706,1.09713,1.99997,1
641,4,12.9741,11.3867,2.20464,0.856624,1
641,5,22.5235,663.932,3.36528,103.437,1
642,0,13.9339,-618.483,2.01154,-96.4955,1
642,1,16.751,-0.777277,2.53177,-0.396093,1
642,2,9.93765,9.50815,0.79081,0.598918,1
642,3,13.984,10.6906,1.09122,2.0036,1
642,4,12.9962,11.3952,2.20937,0.852298,1
642,5,22.5571,664.966,3.36528,103.437,1
643,0,13.9541,-619.448,2.01154,-96.4955,1
643,1,16.7764,-0.781236,2.5317,-0.395909,1
643,2,9.94557,9.51415,0.792045,0.599428,1
643,3,13.9949,10.7107,1.08517,2.00731,1
643,4,13.0184,11.4037,2.21426,0.847888,1
643,5,22.5908,666.001,3.36528,103.437,1
644,0,13.9742,-620.413,2.01154,-96.4955,1
644,1,16.8017,-0.785193,2.53163,-0.395726,1
644,2,9.9535,9.52015,0.793274,0.599935,1
644,3,14.0057,10.7308,1.07896,2.01112,1
644,4,13.0406,11.4121,2.21931,0.84339,1
644,5,22.6244,667.035,3.36528,103.437,1
645,0,13.9943,-621.378,2.01154,-96.4955,1
645,1,16.827,-0.789149,2.53156,-0.395544,1
645,2,9.96144,9.52615,0.794496,0.600439,1
645,3,14.0164,10.751,1.07259,2.01502,1
645,4,13.0628,11.4205,2.22454,0.838801,1
645,5,22.6581,668.07,3.36528,103.437,1
646,0,14.0144,-622.343,2.01154,-96.4955,1
646,1,16.8523,-0.793102,2.53149,-0.395362,1
646,2,9.9694,9.53216,0.795712,0.60094,1
646,3,14.0271,10.7712,1.06604,2.01903,1
646,4,13.0851,11.4288,2.22994,0.834115,1
646,5,22.6917,669.104,3.36528,103.437,1
647,0,14.0345,-623.308,2.01154,-96.4955,1
647,1,16.8776,-0.797054,2.53141,-0.395181,1
647,2,9.97737,9.53817,0.796921,0.601439,1
647,3,14.0377,10.7914,1.05932,2.02313,1
647,4,13.1075,11.4371,2.23552,0.829328,1
647,5,22.7254,670.138,3.36528,103.437,1
648,0,14.0546,-624.273,2.01154,-96.4955,1
648,1,16.9029,-0.801004,2.53134,-0.395001,1
648,2,9.98535,9.54419,0.798124,0.601936,1
648,3,14.0482,10.8117,1.0524,2.02735,1
648,4,13.1299,11.4454,2.24131,0.824435,1
648,5,22.759,671.173,3.36528,103.437,1
649,0,14.0747,-625.238,2.01154,-96.4955,1
649,1,16.9282,-0.804952,2.53127,-0.394821,1
649,2,9.99334,9.55022,0.799321,0.60243,1
649,3,14.0586,10.832,1.04528,2.03168,1
649,4,13.1524,11.4536,2.24731,0.819432,1
649,5,22.7927,672.207,3.36528,103.437,1
650,0,14.0949,-626.203,2.01154,-96.4955,1
650,1,16.9535,-0.808899,2.5312,-0.394642,1
650,2,10.0013,9.55625,0.800512,0.602921,1
650,3,14.069,10.8523,1.03794,2.03613,1
650,4,13.1749,11.4617,2.25352,0.814311,1
650,5,22.8263,673.241,3.36528,103.437,1
651,0,14.115,-627.168,2.01154,-96.4955,1
651,1,16.9789,-0.812843,2.53113,-0.394463,1
651,2,10.0094,9.56228,0.801696,0.60341,1
651,3,14.0793,10.8728,1.03038,2.0407,1
651,4,13.1975,11.4698,2.25997,0.809067,1
651,5,22.86,674.276,3.36528,103.437,1
652,0,14.1351,-628.133,2.01154,-96.4955,1
652,1,17.0042,-0.816786,2.53106,-0.394285,1
652,2,10.0174,9.56832,0.802874,0.603897,1
652,3,14.0895,10.8932,1.02257,2.04541,1
652,4,13.2202,11.4778,2.26667,0.803694,1
652,5,22.8936,675.31,3.36528,103.437,1
653,0,14.1552,-629.098,2.01154,-96.4955,1
653,1,17.0295,-0.820727,2.53099,-0.394108,1
653,2,10.0254,9.57436,0.804046,0.604381,1
653,3,14.0997,10.9137,1.01451,2.05026,1
653,4,13.2429,11.4858,2.27363,0.798184,1
653,5,22.9273,676.344,3.36528,103.437,1
654,0,14.1753,-630.063,2.01154,-96.4955,1
654,1,17.0548,-0.824667,2.53092,-0.393931,1
654,2,10.0335,9.58041,0.805212,0.604862,1
654,3,14.1097,10.9343,1.00617,2.05526,1
654,4,13.2657,11.4938,2.28087,0.792529,1
654,5,22.9609,677.379,3.36528,103.437,1
655,0,14.1954,-631.028,2.01154,-96.4955,1
655,1,17.0801,-0.828604,2.53085,-0.393755,1
655,2,10.0416,9.58647,0.806372,0.605342,1
655,3,14.1197,10.9549,0.997547,2.06041,1
655,4,13.2886,11.5016,2.28841,0.786723,1
655,5,22.9946,678.413,3.36528,103.437,1
656,0,14.2156,-631.993,2.01154,-96.4955,1
656,1,17.1054,-0.83254,2.53078,-0.39358,1
656,2,10.0496,9.59252,0.807525,0.605819,1
656,3,14.1296,10.9755,0.98861,2.06572,1
656,4,13.3115,11.5094,2.29626,0.780755,1
656,5,23.0283,679.448,3.36528,103.437,1
657,0,14.2357,-632.957,2.01154,-96.4955,1
657,1,17.1307,-0.836474,2.53071,-0.393405,1
657,2,10.0577,9.59859,0.808673,0.606293,1
657,3,14.1394,10.9962,0.979341,2.07121,1
657,4,13.3346,11.5172,2.30445,0.774617,1
657,5,23.0619,680.482,3.36528,103.437,1
658,0,14.2558,-633.922,2.01154,-96.4955,1
658,1,17.156,-0.840406,2.53064,-0.39323,1
658,2,10.0658,9.60466,0.809815,0.606766,1
658,3,14.1491,11.017,0.969715,2.07689,1
658,4,13.3577,11.5249,2.313,0.768297,1
658,5,23.0956,681.516,3.36528,103.437,1
659,0,14.2759,-634.887,2.01154,-96.4955,1
659,1,17.1813,-0.844337,2.53058,-0.393056,1
659,2,10.0739,9.61073,0.810952,0.607236,1
659,3,14.1587,11.0378,0.959707,2.08275,1
659,4,13.3809,11.5325,2.32194,0.761785,1
659,5,23.1292,682.551,3.36528,103.437,1
660,0,14.296,-635.852,2.01154,-96.4955,1
660,1,17.2066,-0.848266,2.53051,-0.392883,1
660,2,10.082,9.6168,0.812082,0.607704,1
660,3,14.1682,11.0587,0.949287,2.08883,1
660,4,13.4043,11.54,2.3313,0.755068,1
660,5,23.1629,683.585,3.36528,103.437,1
661,0,14.3161,-636.817,2.01154,-96.4955,1
661,1,17.2319,-0.852193,2.53044,-0.39271,1
661,2,10.0902,9.62289,0.813207,0.608169,1
661,3,14.1776,11.0797,0.938423,2.09513,1
661,4,13.4277,11.5475,2.34111,0.748132,1
661,5,23.1965,684.619,3.36528,103.437,1
662,0,14.3362,-637.782,2.01154,-96.4955,1
662,1,17.2572,-0.856118,2.53037,-0.392538,1
662,2,10.0983,9.62897,0.814326,0.608633,1
662,3,14.1868,11.1007,0.927079,2.10166,1
662,4,13.4512,11.5549,2.3514,0.740964,1
662,5,23.2302,685.654,3.36528,103.437,1
663,0,14.3564,-638.747,2.01154,-96.4955,1
663,1,17.2825,-0.860042,2.5303,-0.392367,1
663,2,10.1065,9.63506,0.815439,0.609094,1
663,3,14.196,11.1218,0.915215,2.10844,1
663,4,13.4748,11.5623,2.36222,0.733546,1
663,5,23.2638,686.688,3.36528,103.437,1
664,0,14.3765,-639.712,2.01154,-96.4955,1
664,1,17.3078,-0.863964,2.53023,-0.392196,1
664,2,10.1146,9.64116,0.816547,0.609553,1
664,3,14.205,11.1429,0.902785,2.1155,1
664,4,13.4985,11.5695,2.37361,0.725861,1
664,5,23.2975,687.723,3.36528,103.437,1
665,0,14.3966,-640.677,2.01154,-96.4955,1
665,1,17.3331,-0.867884,2.53016,-0.392025,1
665,2,10.1228,9.64726,0.817649,0.61001,1
665,3,14.2139,11.1642,0.889738,2.12284,1
665,4,13.5224,11.5767,2.38563,0.717889,1
665,5,23.3311,688.757,3.36528,103.437,1
666,0,14.4167,-641.642,2.01154,-96.4955,1
666,1,17.3584,-0.871803,2.53009,-0.391856,1
666,2,10.131,9.65336,0.818745,0.610465,1
666,3,14.2227,11.1855,0.876017,2.1305,1
666,4,13.5464,11.5838,2.39832,0.709608,1
666,5,23.3648,689.791,3.36528,103.437,1
667,0,14.4368,-642.607,2.01154,-96.4955,1
667,1,17.3837,-0.87572,2.53003,-0.391686,1
667,2,10.1392,9.65947,0.819836,0.610918,1
667,3,14.2313,11.2068,0.861556,2.13849,1
667,4,13.5705,11.5908,2.41176,0.700995,1
667,5,23.3984,690.826,3.36528,103.437,1
668,0,14.4569,-643.572,2.01154,-96.4955,1
668,1,17.409,-0.879635,2.52996,-0.391518,1
668,2,10.1474,9.66559,0.820922,0.611369,1
668,3,14.2398,11.2283,0.84628,2.14685,1
668,4,13.5948,11.5977,2.42602,0.692021,1
668,5,23.4321,691.86,3.36528,103.437,1
669,0,14.4771,-644.537,2.01154,-96.4955,1
669,1,17.4343,-0.883548,2.52989,-0.391349,1
669,2,10.1556,9.6717,0.822001,0.611817,1
669,3,14.2481,11.2499,0.830103,2.15559,1
669,4,13.6192,11.6045,2.44118,0.682656,1
669,5,23.4657,692.894,3.36528,103.437,1
670,0,14.4972,-645.502,2.01154,-96.4955,1
670,1,17.4596,-0.88746,2.52982,-0.391182,1
670,2,10.1639,9.67783,0.823076,0.612264,1
670,3,14.2562,11.2715,0.812926,2.16477,1
670,4,13.6437,11.6113,2.45735,0.672868,1
670,5,23.4994,693.929,3.36528,103.437,1
671,0,14.5173,-646.467,2.01154,-96.4955,1
671,1,17.4849,-0.89137,2.52976,-0.391015,1
671,2,10.1721,9.68395,0.824145,0.612709,1
671,3,14.2641,11.2933,0.794632,2.17441,1
671,4,13.6685,11.6179,2.47465,0.662616,1
671,5,23.533,694.963,3.36528,103.437,1
672,0,14.5374,-647.432,2.01154,-96.4955,1
672,1,17.5102,-0.895279,2.52969,-0.390848,1
672,2,10.1804,9.69009,0.825209,0.613152,1
672,3,14.2719,11.3151,0.775086,2.18456,1
672,4,13.6934,11.6244,2.49319,0.651858,1
672,5,23.5667,695.997,3.36528,103.437,1
673,0,14.5575,-648.397,2.01154,-96.4955,1
673,1,17.5355,-0.899185,2.52962,-0.390682,1
673,2,10.1886,9.69622,0.826268,0.613592,1
673,3,14.2794,11.3371,0.754129,2.19526,1
673,4,13.7185,11.6308,2.51316,0.640545,1
673,5,23.6004,697.032,3.36528,103.437,1
674,0,14.5776,-649.362,2.01154,-96.4955,1
674,1,17.5608,-0.903091,2.52955,-0.390517,1
674,2,10.1969,9.70236,0.827321,0.614031,1
674,3,14.2867,11.3591,0.73157,2.20658,1
674,4,13.7439,11.6371,2.53473,0.628619,1
674,5,23.634,698.066,3.36528,103.437,1
675,0,14.5977,-650.327,2.01154,-96.4955,1
675,1,17.5861,-0.906994,2.52949,-0.390352,1
675,2,10.2052,9.70851,0.828369,0.614468,1
675,3,14.2938,11.3813,0.707181,2.21859,1
675,4,13.7695,11.6433,2.55814,0.616016,1
675,5,23.6677,699.101,3.36528,103.437,1
676,0,14.6179,-651.292,2.01154,-96.4955,1
676,1,17.6114,-0.910896,2.52942,-0.390187,1
676,2,10.2135,9.71466,0.829412,0.614903,1
676,3,14.3006,11.4036,0.680684,2.23134,1
676,4,13.7953,11.6493,2.58366,0.602662,1
676,5,23.7013,700.135,3.36528,103.437,1
677,0,14.638,-652.257,2.01154,-96.4955,1
677,1,17.6367,-0.914796,2.52935,-0.390024,1
677,2,10.2218,9.72081,0.830449,0.615336,1
677,3,14.3071,11.4261,0.651739,2.24494,1
677,4,13.8214,11.6552,2.61164,0.58847,1
677,5,23.735,701.169,3.36528,103.437,1
678,0,14.6581,-653.222,2.01154,-96.4955,1
678,1,17.662,-0.918695,2.52928,-0.38986,1
678,2,10.2301,9.72697,0.831482,0.615767,1
678,3,14.3133,11.4487,0.619925,2.25947,1
678,4,13.8479,11.6609,2.64249,0.573339,1
678,5,23.7686,702.204,3.36528,103.437,1
679,0,14.6782,-654.186,2.01154,-96.4955,1
679,1,17.6873,-0.922592,2.52922,-0.389697,1
679,2,10.2384,9.73313,0.832509,0.616197,1
679,3,14.3192,11.4714,0.584707,2.27507,1
679,4,13.8746,11.6665,2.67674,0.557152,1
679,5,23.8023,703.238,3.36528,103.437,1
680,0,14.6983,-655.151,2.01154,-96.4955,1
680,1,17.7126,-0.926487,2.52915,-0.389535,1
680,2,10.2467,9.7393,0.833531,0.616624,1
680,3,14.3246,11.4943,0.545402,2.29186,1
680,4,13.9018,11.6719,2.71509,0.539773,1
680,5,23.8359,704.272,3.36528,103.437,1
681,0,14.7184,-656.116,2.01154,-96.4955,1
681,1,17.7379,-0.930381,2.52909,-0.389373,1
681,2,10.2551,9.74547,0.834548,0.61705,1
681,3,14.3297,11.5174,0.501117,2.31,1
681,4,13.9294,11.6771,2.75843,0.52104,1
681,5,23.8696,705.307,3.36528,103.437,1
682,0,14.7386,-657.081,2.01154,-96.4955,1
682,1,17.7632,-0.934273,2.52902,-0.389212,1
682,2,10.2634,9.75164,0.83556,0.617474,1
682,3,14.3342,11.5407,0.450658,2.32969,1
682,4,13.9574,11.6821,2.80794,0.500768,1
682,5,23.9032,706.341,3.36528,103.437,1
683,0,14.7587,-658.046,2.01154,-96.4955,1
683,1,17.7885,-0.938164,2.52895,-0.389051,1
683,2,10.2718,9.75782,0.836567,0.617896,1
683,3,14.3381,11.5643,0.392383,2.35113,1
683,4,13.9861,11.6869,2.86527,0.478747,1
683,5,23.9369,707.376,3.36528,103.437,1
684,0,14.7788,-659.011,2.01154,-96.4955,1
684,1,17.8137,-0.942052,2.52889,-0.388891,1
684,2,10.2802,9.764,0.837569,0.618316,1
684,3,14.3413,11.588,0.323973,2.37454,1
684,4,14.0154,11.6914,2.93275,0.454749,1
684,5,23.9705,708.41,3.36528,103.437,1
685,0,14.7989,-659.976,2.01154,-96.4955,1
685,1,17.839,-0.94594,2.52882,-0.388731,1
685,2,10.2886,9.77019,0.838566,0.618735,1
685,3,14.3437,11.612,0.242006,2.40015,1
685,4,14.0456,11.6957,3.01379,0.42856,1
685,5,24.0042,709.444,3.36528,103.437,1
686,0,14.819,-660.941,2.01154,-96.4955,1
686,1,17.8643,-0.949826,2.52876,-0.388572,1
686,2,10.297,9.77638,0.839557,0.619151,1
686,3,14.3452,11.6363,0.1412,2.42807,1
686,4,14.0767,11.6997,3.11367,0.400069,1
686,5,24.0378,710.479,3.36528,103.437,1
687,0,14.8391,-661.906,2.01154,-96.4955,1
687,1,17.8896,-0.95371,2.52869,-0.388413,1
687,2,10.3054,9.78258,0.840544,0.619567,1
687,3,14.3453,11.6609,0.0128752,2.45802,1
687,4,14.1091,11.7034,3.24107,0.36954,1
687,5,24.0715,711.513,3.36528,103.437,1
688,0,14.8593,-662.871,2.01154,-96.4955,1
688,1,17.9149,-0.957592,2.52862,-0.388255,1
688,2,10.3138,9.78878,0.841526,0.61998,1
688,3,14.3437,11.6857,-0.158438,2.48855,1
688,4,14.1432,11.7068,3.41147,0.338445,1
688,5,24.1051,712.547,3.36528,103.437,1
689,0,14.8794,-663.836,2.01154,-96.4955,1
689,1,17.9402,-0.961473,2.52856,-0.388097,1
689,2,10.3222,9.79498,0.842503,0.620392,1
689,3,14.3397,11.7109,-0.403601,2.51398,1
689,4,14.1798,11.7099,3.65572,0.31244,1
689,5,24.1388,713.582,3.36528,103.437,1
690,0,14.8995,-664.801,2.01154,-96.4955,1
690,1,17.9655,-0.965353,2.52849,-0.38794,1
690,2,10.3307,9.80119,0.843475,0.620802,1
690,3,14.3317,11.736,-0.795153,2.51137,1
690,4,14.2202,11.7131,4.04636,0.314483,1
690,5,24.1724,714.616,3.36528,103.437,1
691,0,14.9196,-665.766,2.01154,-96.4955,1
691,1,17.9908,-0.96923,2.52843,-0.387783,1
691,2,10.3391,9.8074,0.844441,0.62121,1
691,3,14.3162,11.7596,-1.55173,2.3556,1
691,4,14.2683,11.7178,4.80204,0.469689,1
691,5,24.2061,715.65,3.36528,103.437,1
692,0,14.9397,-666.731,2.01154,-96.4955,1
692,1,18.016,-0.973107,2.52836,-0.387627,1
692,2,10.3475,9.81362,0.845403,0.621617,1
692,3,14.282,11.7669,-3.4156,0.731144,1
692,4,14.3349,11.7387,6.66501,2.09358,1
692,5,24.2398,716.685,3.36528,103.437,1
693,0,14.9598,-667.696,2.01154,-96.4955,1
